bedrooms,bathrooms,sqft_living,sqft_lot,price
3,2.5,2830,3750,959000
2,1.75,1240,6417,471000
3,2.5,2180,7169,560000
5,2.25,2510,9887,955000
7,5.5,6630,13782,1240000
3,2.5,2300,18540,579000
4,2.25,3220,7889,335000
3,2.5,2270,7887,485000
3,2.5,1840,9900,552000
4,3.25,3820,15293,950000
3,2,1660,7958,203700
4,3.5,3360,9767,412000
3,2,1350,8960,237500
4,3.5,2970,5000,866800
3,1,1000,5100,425000
3,2,1190,6833,200000
3,1.75,1670,6034,280000
3,1.5,1200,2002,140000
5,2.5,2250,10400,370000
2,0.75,1040,4000,550000
2,2.5,3180,9400,1411600
2,2.5,3180,9400,1505000
4,1.5,2040,8800,510000
3,1,1160,10518,351000
3,1,880,10800,210000
4,1.75,2290,36900,449999
3,1,950,7620,137000
3,1,1010,14510,270000
3,2.5,3100,100188,540000
5,3,2560,12480,565000
4,1.5,2430,3600,940000
2,1,830,26329,385000
3,3,2090,7634,400000
3,2,2030,8649,365000
2,1,1060,1600,353250
2,1.5,1090,6750,455000
4,3.5,3400,234352,475000
4,1.75,1920,7455,571500
2,1,1150,3000,441000
6,2.75,3970,9500,810000
3,2.25,1880,11556,550000
2,1,1500,4000,736000
3,1.75,2190,17550,375000
3,2.5,2530,9932,717500
2,1.75,1930,11200,581000
3,2,1510,4560,629000
3,4.25,5510,35000,3800000
3,2,1100,5200,225000
3,2.5,1730,6368,315000
3,2.5,1480,1386,425000
3,1,1150,11802,346500
3,2.25,1950,26500,550000
3,1.75,2380,10450,565000
4,2,3100,8000,1001000
2,2,2010,3797,400000
4,2,2270,5760,724950
3,1.75,2050,16313,623000
2,1,650,5400,295000
4,3.25,2780,7875,700000
2,1.5,1300,1229,482000
3,2.5,2730,11380,770000
4,2.5,3140,22100,310000
4,2.25,2410,8400,720000
3,1,1180,5965,355000
4,2.5,2600,4506,512000
2,1.5,1400,1650,303000
5,2.5,2220,9360,299000
3,2.5,1660,6263,285000
3,1.75,2330,9652,680000
4,1.75,1440,6720,285000
4,2.25,2920,17023,707000
3,2,1760,6428,690000
4,2.25,2860,40284,872000
4,1.75,2090,12750,290000
4,1.75,1910,16785,425000
3,2.75,3280,10558,925000
3,1,1770,12458,340500
2,1,920,6600,365000
3,1.75,1690,8489,725000
3,3,2470,7410,811000
3,1,1040,9514,299000
4,2,1220,9147,287500
4,2.25,3500,13875,879950
2,1,760,3800,135900
4,2.25,3070,16028,1225000
4,1.75,2100,6480,522500
4,1.5,1660,6617,399500
3,1,1430,5960,450000
4,1,1620,17500,218000
3,2,1490,9285,289999
2,1,1170,4750,540000
3,1,1240,7500,324950
3,2,2910,6600,718500
3,2,2660,192099,495000
6,2,2220,8797,260000
4,1.5,1920,10000,430000
3,3.25,2780,4002,402500
4,3,3110,4408,1415000
3,2.25,1820,9766,275000
3,2.25,1765,7652,250000
3,2.75,1800,9550,665000
3,2.5,2650,144183,425000
2,1,1410,3600,760000
3,2.5,1650,3076,447000
3,1,1180,8240,205000
3,1.5,800,8850,191000
2,1.75,1430,7921,350000
5,3.5,3300,7860,789888
2,1,1220,10170,443000
4,3.5,3530,7202,695000
4,2,1380,4048,560000
3,1.75,1410,5000,550000
2,2.5,3360,6750,850000
4,2.75,2270,24237,352750
4,2.5,2890,9045,550000
5,1,1750,3861,774900
3,1,1010,8711,250000
4,2.5,3780,23623,962800
3,1.75,1880,11700,299500
2,1,800,5220,250000
5,4,4720,493534,745000
2,1,1060,10600,279475
3,2.25,2530,27227,450000
5,2.25,1980,13132,307700
3,1,1650,5102,665000
3,2.75,1890,3930,375000
4,2.5,3360,11637,420000
2,1,630,4200,148000
3,1.5,1980,4000,707000
3,1,990,4250,399000
4,2.5,3420,115434,570000
4,2.25,3440,35025,853000
3,1,1300,14138,400000
2,1.75,2040,28593,615000
3,1,1250,7700,463000
4,2.5,1960,14242,600000
5,2.5,2720,8120,429000
4,4.25,3250,11780,980000
6,3.75,3190,4700,359500
4,2.5,2570,7980,715000
3,1.75,1420,6984,240000
4,2,2120,9442,455000
3,2.5,2080,167270,610000
3,2.75,2740,5735,675000
3,1.75,1250,5375,283500
2,1,2150,4500,235000
4,2.5,3230,12100,827000
2,1,860,8511,353000
4,2.5,2810,11902,747500
2,1,1040,4000,341000
3,1,1160,18055,182000
3,2,1470,2781,250000
4,3.5,2350,13402,655000
3,2.25,1660,8307,405000
4,1.75,2020,9750,390000
2,1,890,8180,275400
3,2.25,2430,5500,791000
3,1.75,1460,7700,424500
3,1,980,7200,430000
4,2.5,2580,10631,865000
2,2,1250,7543,163000
4,2.75,3140,9085,920000
5,3.25,2680,3011,1028950
3,1.75,1810,8048,325000
5,2.5,2090,4698,315000
4,1,1120,8763,227000
4,1.75,1790,7175,179000
2,1,870,2676,276000
4,1.5,3160,19745,335000
3,2,2350,12480,430000
3,2.5,1810,4113,266490
4,2.75,3160,8197,655000
3,2,1660,3600,635500
5,2.5,2500,9583,235000
3,2.5,2880,11443,885000
3,1,1470,8400,352500
3,2.5,1460,7573,450000
5,6,5490,19897,3635000
3,2.25,2480,15022,1050000
2,2.25,1140,1332,476000
3,2.5,1830,13042,375000
4,3.5,3110,6829,600600
4,1.75,2630,11213,567000
4,1.75,2390,12000,650000
5,2,1750,10284,190000
4,3.5,4370,422967,858000
1,1.75,1020,4512,435500
3,2,2500,6733,685000
3,2,1540,7210,252000
4,2.25,2200,6900,512500
3,2.5,1940,7415,423800
3,2.25,1453,2225,460000
3,2.75,1830,3200,434000
3,1,2000,15900,244000
3,1,1400,8451,348125
4,3.25,2400,29252,585000
3,1,1390,16000,230000
3,2,1680,11250,450000
5,2,1820,5054,393000
2,1,1140,3750,517000
3,1,1060,12690,400000
2,1.75,3050,50965,890000
3,1,970,11963,205950
3,1,1320,3954,209000
4,1.75,1890,6000,430000
4,1.75,2040,2750,534000
4,3,2370,3672,735000
3,2.25,2720,54450,873000
4,2.25,1970,7532,475000
3,1.75,2180,10230,325000
3,2.25,2990,216057,500000
4,2.75,2180,8475,279000
3,2,1440,5469,350000
4,2.25,3180,13653,660000
2,1.5,1643,14616,324950
4,2,1530,7816,500000
2,1,1310,7697,187300
5,3.5,2800,5120,345600
3,1.5,1510,7642,400000
5,3,2700,5001,935000
4,1.75,2220,15600,374000
3,1.75,1440,45302,328000
3,2,1300,9334,257500
4,2.5,2230,3600,1003000
2,1.75,1390,4482,216500
3,2.25,2760,40946,1185000
4,2.5,3200,7282,360000
3,0.75,1240,4000,699999
3,2.5,1960,47044,535000
3,2,2190,19800,464950
4,2.5,3540,18168,925000
3,3.25,2640,4080,930000
3,2,2660,5000,727500
4,1.75,1670,9500,325000
3,3.25,3080,12100,695000
4,2.75,2890,6825,585000
3,2.25,1800,9597,319000
6,2.5,2000,7650,265000
5,1.75,1940,6654,359000
5,1.75,1940,6654,390000
3,1,960,9531,374500
2,1.5,1750,46173,661000
3,2.5,2320,5000,900000
5,2.5,2380,8204,600000
5,4.25,6490,10862,2000000
4,1.75,1620,4240,512500
3,1.75,1770,33224,229500
3,2.5,2320,5663,589000
3,2.5,1330,2183,539950
4,2.5,3420,21344,640000
3,1,1270,7344,218250
4,3.5,2550,3600,675000
5,2,1860,9000,338000
3,1,1020,7615,231750
1,1,720,7140,199900
4,3.5,4460,16271,1059000
4,2.75,1830,7315,263000
3,1.5,1520,7200,279950
3,1.5,1080,2940,395000
3,2,1900,8002,252500
4,3.75,5300,37034,1150000
3,1,1370,10708,205000
5,2.5,2960,8968,654000
3,1,960,213008,200000
3,2.5,2190,7982,700000
4,3.25,3990,18115,2720000
2,1.75,1200,2622,306000
3,2.5,1780,5015,270000
3,2.25,2630,9916,340000
4,2.5,2300,19250,450000
4,2.75,3210,6825,580000
4,1.75,2290,4400,435000
4,2.5,2780,4688,690000
4,2.5,2650,11520,720000
3,2.25,1840,13020,403000
3,2.75,1560,7392,440000
3,1,1200,8470,178500
4,2.5,1900,8282,270000
2,1,710,9900,129888
3,1.75,1360,15210,260000
5,2.5,2990,7292,339950
3,1,1640,26127,250000
3,3.5,3650,103672,680000
10,3,2920,3745,660000
3,3.5,3680,11491,1225000
3,2,1830,9152,550000
5,2.75,2570,12906,675000
3,3.25,2730,9588,981000
3,1,1150,8000,168000
4,3,4260,18687,1000000
3,1,1260,9600,320000
6,3.25,4440,17424,959000
4,1,2300,7680,372000
3,2.5,1920,9625,391500
2,1,1080,4725,390000
2,1,890,5000,302000
3,3.5,1650,1577,495000
3,2.5,1820,1545,504500
4,1.75,2320,4800,555000
4,3.5,3260,5000,1550000
3,1.5,1730,5750,550000
4,2.5,3320,8325,1800000
1,1,1660,5422,655000
3,2.5,3290,90796,685000
4,2,2280,8339,721000
4,4.25,3650,5328,1518630
4,2.5,1620,219542,365000
3,2,2020,8555,458000
2,1,1150,12861,280000
4,1.75,1940,3060,628000
4,2.5,3440,6332,781500
3,1.75,2000,7560,295000
2,1,750,2786,435000
3,1.75,1420,7200,300000
2,1,880,4814,208500
2,2.5,2680,11214,930000
2,2,860,3000,316000
3,2,1310,6738,249900
3,2.25,1780,4252,675000
3,2.25,1440,4667,447000
3,2,1510,3817,675000
4,2.5,2100,1397,546000
3,2,1310,1361,310000
3,1,1280,5100,190000
3,1.5,1320,8114,650000
3,2.5,1740,2350,585000
4,2.5,2910,7364,1430800
4,2.5,2500,12090,565000
3,1,1100,6000,174900
3,2.25,1381,1180,360000
3,1,960,9624,234000
8,3,3840,15990,575000
3,2.5,2200,5954,315000
3,1,1250,7820,225000
3,1.5,2380,14500,370000
3,1,1500,3920,606000
3,2,1410,7622,272500
3,1.75,1680,3420,475000
3,1,1500,13500,270000
4,1.75,2710,9216,624000
3,1.75,1730,7416,355000
3,1,960,3844,345000
4,2.5,2380,7792,342000
3,1.75,1120,98445,316000
4,2.5,2960,37430,539950
3,2,1580,6655,221347
3,2.5,1870,4657,330000
4,2.5,1810,13000,279000
4,3,2550,3784,850000
3,1.75,1910,12321,746000
2,2,1200,1867,478000
4,2.75,2420,4635,820000
3,3.5,3080,6495,2160000
3,3,3850,38830,820000
3,2,3000,22040,887000
3,1,1360,20000,159000
7,4.25,3670,4000,824000
4,2.5,2270,5000,812000
4,2.5,1750,11400,242000
4,2.5,3550,8048,625000
4,1,2370,30200,399888
3,2.25,1670,6600,289000
3,2,1860,12944,400000
3,2.5,4460,26027,1550000
2,1,1080,4000,345000
2,1,1080,4000,874950
3,2.75,2280,4280,875000
4,2.5,2540,32647,628990
2,3.5,2560,5000,535000
4,2.75,2390,9300,770126
4,2.5,2870,8995,710000
3,1.75,1510,4800,465000
3,1.75,2200,11520,359000
2,0.75,720,5040,151000
3,2.5,2970,9600,820000
3,1.5,960,6497,160000
4,1.75,1420,5000,535000
3,2.25,1800,9010,365000
4,2.5,3090,5600,708000
3,1,1200,7280,215000
4,3.5,4065,18713,1950000
4,2.5,2570,22215,390000
3,2,1530,5401,570000
3,1.75,1500,13430,383000
4,3,2490,5706,370000
4,2.5,3040,12522,454000
5,3.25,4140,32700,1400000
4,1.75,1690,10854,371000
3,1.75,1430,10350,530000
4,2.75,2490,9714,608000
3,1.75,1350,7200,450000
4,2.5,3140,14421,780000
4,2.5,2340,52272,290000
3,1.75,1610,14182,225000
4,2.5,3320,38032,805000
3,2.5,2390,15669,660000
3,1.75,1180,13927,299000
2,2.25,1260,1312,530000
3,2.5,1800,4400,680000
4,1.75,1790,12000,199900
3,1.75,1760,6300,224000
3,1.75,1540,8885,244000
4,1.75,1260,3880,485000
4,2.5,2240,7589,330000
4,2,1630,1724,509000
4,2.5,2350,7203,440000
3,2,1350,8587,244000
4,1.75,1320,4800,399700
4,2.5,1950,2617,519000
4,1,2100,9200,211000
3,2.5,3480,7800,950000
3,2.5,1830,2839,410000
4,2,2640,5000,750000
3,1,900,2550,133400
3,2,1553,6550,240000
3,2.5,1710,2300,539000
4,3,3400,292723,688000
3,1.5,1270,5112,465000
3,1.75,2960,12420,936000
4,2.5,3040,9606,620000
3,1.75,1430,9750,429950
3,2.5,1520,4170,296475
4,2,1820,9450,330000
3,2.25,1800,11200,445000
4,3.25,2720,4000,846000
4,1.75,1980,5850,725000
4,2.5,2550,7349,369000
3,1.75,2210,16200,625000
3,2,2120,4080,535000
4,1.5,1570,6717,229950
3,1.75,1310,6960,229999
5,3.5,3150,4120,850000
4,4.5,3870,35889,589900
2,1,1840,4322,513000
3,1,1120,8321,401000
3,2.5,1440,2500,260000
4,2.75,2300,26650,525000
3,3.5,2070,11658,470000
4,1.5,1420,8063,205000
3,2.25,2010,7495,620000
3,1.5,1200,5000,229000
2,2,1150,6634,445000
2,1,1240,7200,215000
2,2.5,1900,4871,504975
4,2.25,2350,10072,495000
3,1,1120,8342,205000
1,1,1020,6871,152275
4,2.25,1930,8338,586000
2,2.5,2680,7625,779950
4,1.75,2660,11315,557000
4,2.25,2200,7200,610000
3,1.5,1010,7683,405000
4,2.25,2310,7490,320000
3,1,920,3863,356000
5,3,3030,4120,794500
3,1.75,1590,9620,349000
4,2.25,2740,88426,549000
3,1,960,10761,193000
3,1.5,2240,7227,700000
3,2.5,2400,6182,523000
5,3.25,2860,20790,565000
4,2.5,2960,5027,500000
4,3.25,3770,4103,1450000
6,3.5,3830,68825,710000
4,2,2750,9001,333000
3,1.75,2100,6874,580000
4,1.75,1500,8400,289950
2,1,710,4618,375000
2,3,2770,10800,505000
3,1.75,2050,6720,324950
4,2.25,1960,10275,490000
4,2,1770,6000,630000
3,2.75,3290,22649,595000
4,2,1990,6000,872500
2,1,1760,5250,490000
4,3.25,5080,27755,1900000
2,1,1020,8102,310000
3,1,1350,92721,450000
3,1.5,1740,12000,539000
3,2.5,3540,38322,888550
3,2.5,1520,8720,269950
0,0,290,20875,142000
3,1.75,1310,9761,300000
2,3.25,3000,24004,780000
3,2.5,2660,20369,545000
3,2.25,2120,9804,278000
3,2.25,1200,2845,342000
4,1.75,1900,9861,190000
2,1.5,1010,948,387000
3,2.25,1850,7480,279950
6,4.5,4520,40164,550000
3,2,2010,251341,439000
3,2.25,2420,23507,774888
5,2.5,2732,9500,480000
4,2,1910,6960,835000
5,3.5,3520,5400,1500000
4,2,2220,3760,771000
4,2.25,2020,5800,1225000
4,2.5,2090,7290,600000
3,1,1580,7424,305000
5,1.75,2650,11340,1388000
3,1,1020,11652,216500
3,2.5,1070,1219,370000
4,1.75,2120,9786,492650
5,1.75,1360,10609,431200
4,2,1700,12048,277500
5,1.5,1820,8712,278000
4,1,1430,8400,351000
4,3.5,4140,7089,850000
2,2,1313,3600,885000
3,2,1590,87120,399950
3,1.75,1080,9262,185000
5,3,2730,6000,440000
4,3.25,3800,19798,2395000
3,2.25,2540,9961,299000
3,1.75,1810,34500,299500
3,1.5,1540,7506,420000
4,1,1390,18000,234000
2,1.75,1460,4800,540000
4,2.5,2350,63162,649950
3,1,1160,7912,330000
4,3.25,3500,5960,840000
3,2.5,1980,6922,370000
3,1.5,1250,7700,410000
2,1,770,7200,257000
3,1,1920,6710,350000
2,1,1120,7560,380000
3,1,1150,12402,344000
3,2.5,1590,2550,488000
3,1,910,3880,465000
2,1.75,1870,6625,229500
5,3,2420,11250,445000
4,1.5,2120,7110,246000
5,2.5,2730,17240,545000
4,2.5,2560,5672,518000
4,2.5,2620,10016,565000
4,2.5,2760,8558,445000
5,2.5,2900,9799,968000
3,2,1820,6324,725000
3,1.75,1870,8400,315500
4,1.75,2010,9211,487585
2,1,940,6000,246500
3,1.75,1850,6000,819000
5,2.5,2530,4229,349900
3,1,940,4700,267000
3,2.25,1820,15000,480000
2,1,1510,3360,525000
4,2.5,2070,5415,578000
3,2.5,1380,1547,345000
3,1,1270,6250,499000
3,1.5,1390,9680,425000
4,3,1840,7510,268000
3,1,1600,12566,240000
3,1.5,1480,9606,147000
4,2,2120,7806,500000
4,2.75,2940,5400,1010000
4,3,3820,26895,991500
5,2,2740,3838,510000
4,4,4360,12081,1980000
4,2.5,1540,1870,484998
4,3.5,4660,17398,1280000
3,1.75,1590,7617,210000
2,1,1180,10720,450000
4,1.75,2360,8286,875000
4,2.75,1860,7500,529950
3,1.75,1470,4000,415000
4,2,2990,12970,590000
3,1.5,1690,9144,379950
1,1,660,3570,385000
3,1.75,2310,7620,588000
2,1,770,2191,252500
3,3.5,2320,3174,530000
2,1.5,1370,159865,385000
3,2.25,1700,7650,419000
2,1,960,5508,175000
2,1,1150,5664,515000
4,2.5,2910,4680,945000
5,2.25,2290,7420,359900
4,2.5,2260,5164,419950
3,1.75,1300,4000,460000
3,2.25,1850,7151,255000
4,1.75,1920,9500,481000
4,1.75,1920,9500,719521
3,3,4910,43560,1080000
4,2.5,2210,6080,334000
4,2.75,2280,3200,675000
3,1.75,1640,7437,556000
4,2,1980,7200,900000
3,1,900,4084,400000
4,1.75,1960,4340,724950
4,2.25,1800,4500,321000
4,3.5,4270,5800,1356920
4,2,1520,19672,171000
4,3,5430,108900,1360000
3,1.75,1950,15037,323000
4,1.75,2190,125452,491500
4,1.5,1200,10890,226000
6,1.75,2180,4000,580000
4,2.5,2320,11259,640000
3,1.75,1040,5097,619790
4,2.5,2700,6998,383962
3,2,1400,2445,373000
3,2.5,2060,8123,541338
2,1,780,8160,254922
3,2.25,2400,5000,575000
4,3,2900,15535,650000
3,1.5,1740,9547,269950
2,1,780,6250,270950
3,2.75,2430,14861,495000
4,2,2210,8556,794154
3,1.5,1510,11200,340768
2,1,900,5413,375000
4,2.5,3670,7000,820000
2,2.25,1160,954,555000
2,1.5,1070,1200,312500
2,1,950,4560,450000
3,2.75,2950,6667,739000
3,2,1420,1716,320000
3,1,1590,13000,235000
4,1,1290,5000,275500
2,2,1690,4500,564000
4,1.75,1340,8700,263000
3,1.75,1397,18000,257000
4,2.5,3750,218506,725000
3,2.25,2000,7560,300000
3,2,2250,7904,328000
3,1,840,8400,187500
3,1,1100,5100,400000
3,1.5,1660,5100,515000
2,2,2180,18525,1410000
3,1,1460,8400,235000
4,2.5,2470,4945,669000
3,1,1250,13503,282000
3,2,1480,3876,663000
3,3.25,2240,5000,279900
3,2,1570,7200,335000
4,2.75,3250,10000,689000
3,2.25,1790,231303,413100
3,2.5,2080,4931,506950
3,2.5,1480,1171,500000
5,3,3610,9775,540000
3,2.5,2040,4559,812000
4,3.25,3850,19842,1200000
3,2.25,3230,35306,370000
3,2,2440,23512,338000
4,1,1490,6600,185000
3,1,1150,35415,450000
2,1,900,6000,451000
4,2.5,3210,24527,785000
5,3,3900,5250,850000
3,1,1240,18000,235000
3,1.75,1760,6788,1150000
3,2.25,1410,1377,377500
3,2.5,2780,11964,825500
5,3.25,3230,3825,1059500
5,3.5,4600,8764,880000
3,2,1440,4421,413800
2,1.5,1200,1687,504200
4,3,2793,5703,421500
4,2.5,2970,5050,855169
3,2,1440,3218,380000
3,2.25,1480,1026,580000
3,2.5,1870,5333,377000
4,2.75,2475,4000,329900
4,2.5,2950,7024,921800
3,2.25,1410,905,529500
4,2.5,2240,3712,363990
5,2.75,3230,6500,834950
3,2,2100,31550,399000
3,2.25,1936,9495,338900
3,2.5,3120,6000,419950
4,2.5,2070,4270,493000
4,2.5,3700,4500,650000
3,2.5,2130,5205,456000
3,2.25,1620,997,425000
3,2.5,1490,2478,348000
5,4,4180,7232,1040890
2,2.5,1400,1262,299000
4,3.75,3490,9170,1264000
3,1,1300,6098,155000
4,2.5,2730,4962,319500
3,2.5,1830,2517,274000
5,2.5,2340,4500,429000
3,1.75,1410,1899,267800
3,2.5,1930,8254,369950
6,5,3028,18055,480000
4,3.5,3180,4869,440000
4,3.25,2950,4161,839704
3,3.25,1430,1276,535000
2,1.5,1020,1275,290000
3,2.5,1650,1793,370000
3,2,1060,651,405000
4,2.75,2620,6019,499431
4,2.5,1830,3868,275000
3,2.25,998,844,320000
4,2.5,2070,4427,425000
4,3.5,2860,2199,1450000
3,2,1920,5688,340000
3,2.5,1210,2046,299900
5,3.5,4890,12039,865950
4,2.5,3420,17038,720000
4,3.5,2870,3225,460000
3,2.5,1600,2042,375000
2,1.5,960,1829,386180
3,2.75,1740,5639,280000
4,2.5,2575,4725,359000
5,3.25,3660,11995,785000
3,2.25,1420,1230,425000
5,2.5,3070,7200,575000
3,2.5,1920,144619,465000
4,3.25,4160,10335,1850000
4,3.25,3276,10801,720000
5,3.75,2890,5000,390000
3,2.5,3430,10177,2205000
4,3.5,3390,3979,1054690
6,3.75,2930,14980,915000
2,2.25,1300,1314,562000
2,1.75,1250,1208,349000
4,2.5,2310,7800,375000
2,2.25,1360,1336,479950
4,2.5,2020,5100,319000
3,1.5,1270,1067,325000
4,2.75,2790,8092,505657
4,2.5,2320,4142,340000
3,2.5,1750,6351,250000
4,2.5,2030,4596,349500
3,2.5,1270,865,290750
5,3.25,2710,2356,715000
4,2.75,2520,8433,689950
2,2.5,1340,1263,425000
2,3,1570,1281,657000
4,3.5,2690,5564,359950
4,2.75,2475,4276,319900
3,3.75,2260,2050,532000
2,1,840,863,291000
3,3.25,1720,1330,675000
3,2.25,2940,6500,885000
5,3.5,4170,9090,1450000
6,4.25,4310,10000,780000
4,2.75,3010,7200,839950
3,2.5,2170,1984,645000
3,2.5,1584,3200,263000
2,2.25,1110,1290,345000
4,2.5,2420,5006,505000
2,2.25,1430,1210,522500
3,2.5,2393,4788,400000
3,2.25,1240,949,543000
4,2.5,2980,12075,495000
4,3.5,2970,6587,549995
3,2.5,2329,5720,327555
5,3.25,3340,9075,690000
4,2.25,2580,2875,673000
3,2.5,2029,3906,384435
4,2.75,3430,6500,780000
5,3.75,3330,5042,1375000
5,3.5,3220,5081,950968
2,2.25,1240,750,334950
3,3.5,1500,1249,489000
3,3,3530,8345,600000
3,2.25,1260,915,282000
4,4,4168,8485,442000
2,1.5,1030,2850,220000
3,2.5,3080,5598,489000
3,1.5,1072,4339,250000
4,2.75,2790,5000,484259
3,2.5,4090,16972,1680000
3,2.5,1800,4357,450000
2,1.5,830,1276,299000
3,2.5,2280,4557,450000
4,3,2110,1286,585000
3,2.25,1570,1680,660000
2,1.5,830,1333,301500
4,3.75,4120,8258,949950
4,2.5,2540,5760,759990
4,2.75,2050,4000,355000
4,2.75,3080,7242,889950
3,2.5,2390,1984,629800
4,2.5,3170,5100,745000
2,1.5,1240,1331,379900
3,2.5,1090,1139,335000
5,4.5,4630,6324,809000
4,2.5,3230,5899,569950
4,3.5,3510,9263,723000
4,2.5,1785,2552,282000
5,3.25,2360,3873,569900
4,2,2340,9716,385000
3,2.25,1620,1075,420000
3,3.25,3890,3452,2250000
4,3.5,3590,5335,1205000
4,3,1984,4460,292000
3,2.25,1640,1023,645000
4,2,1350,942,304500
4,3.5,2730,5707,489500
4,4,5610,11063,1583000
2,1,962,1992,390000
4,3.5,3040,4006,815000
3,3.5,2540,10578,719000
4,2.5,2240,4800,331210
3,1.5,1260,1270,245000
5,4,3210,7200,465000
3,2.5,1620,1171,580000
3,2,1580,1972,540000
3,2.5,1430,1250,399000
4,2.5,1850,5388,328000
4,2.5,3340,5314,701000
3,2.75,2670,4800,408000
5,4.25,4660,16200,2641100
3,2.5,1550,930,445000
4,2.5,3470,6651,672500
3,2.5,3010,7014,538000
5,3.5,3931,9497,450000
3,2.5,1800,2700,362500
3,2.5,1570,1551,414950
3,2.5,2230,3939,679950
4,2.5,2423,7292,290000
3,2,1160,1174,230000
2,2,1440,4666,439950
4,2.5,2052,3723,349900
5,2.5,2780,9272,550000
4,4.25,3720,5750,1050000
2,2.25,1460,1851,655000
3,3.5,1370,1540,385000
6,4.5,3600,6110,729999
3,2.25,1420,1282,523950
2,2.5,980,895,369000
3,2.5,1790,2700,509900
3,2.5,2010,5399,282000
3,2.5,2370,4200,387865
4,2.5,2560,6238,385000
3,2.5,1900,6224,536000
2,2.25,1350,1493,395000
4,2.75,2650,6717,545000
4,2.5,3020,7035,715000
3,2.5,1500,2255,348000
3,1.75,1320,1014,455000
4,2.75,3120,7644,575000
3,2.25,1540,1270,449950
3,2.5,1800,2790,364000
4,2.5,3640,6389,932990
3,2.5,2440,4153,710000
4,4,3970,7314,949990
3,2.5,2060,4200,326989
3,2.5,2538,4600,335606
5,4.5,4270,8076,1532500
3,2.5,1320,3150,299950
4,2.75,3340,5700,962000
2,2.5,1590,1679,395825
5,2.75,2710,4500,419354
4,2.75,3140,7258,920000
3,2.25,1445,1028,366000
4,2.5,2430,5000,480000
3,3.25,1370,915,388000
4,3.5,5050,9520,2320000
3,2.5,1860,1290,730000
5,3.75,5330,6000,950000
3,3.25,1710,2171,358990
4,2.5,2650,4120,398651
4,2.5,2590,7891,530000
4,2.5,2610,5562,610360
3,2.5,1770,1235,436110
4,2.75,3730,8014,925000
4,2.5,2420,5244,449950
4,2.5,3330,7399,760000
3,2.25,1910,3481,293000
2,2.5,2170,7665,695000
3,2.5,2437,5136,285000
5,4,4180,12042,1255780
3,2.5,1800,2791,379900
5,2.5,2570,7412,472000
4,2.5,2090,5195,300000
4,2.5,2789,3960,272000
4,2.5,2906,5893,418395
5,2.5,2550,6405,465000
4,2.75,3550,9400,659950
3,2.25,1590,926,484950
3,2.25,1950,1968,359000
4,2.5,3250,4500,519000
5,4.5,4590,14685,1710000
4,2.75,3070,7201,535000
4,3.25,3030,7644,622950
3,2.5,2610,5845,515000
4,3.5,3150,6202,330000
3,1.5,1240,983,318000
3,2.5,1680,2801,439000
3,2.5,2220,5279,540000
4,3.25,4800,12727,1079000
4,2.5,3100,4699,435000
4,4,7850,89651,2700000
4,2.75,3590,5625,1100000
4,2,1590,942,293467
3,2.5,2242,4800,328000
3,3.5,2490,3582,550000
3,2,1530,1442,649000
4,2.5,2150,3143,435000
3,2.5,2440,4800,625000
3,1.5,1270,1483,415000
3,2.25,1450,4706,400000
3,2.5,2690,4047,979000
4,2.5,2755,4831,625250
4,3.5,2650,3474,665000
3,3.25,2310,3075,589500
2,3,1460,1452,437000
3,1,1400,9000,320000
3,2.5,2196,7475,333500
3,2.25,2020,2750,430000
5,4.5,4280,8465,995500
3,3,2340,5002,427874
4,2.5,2220,4228,334990
4,4,4420,5940,909500
3,2,1580,4961,210000
4,2.75,3550,6558,952990
2,1.75,1510,851,622500
3,3.5,1360,1419,515000
3,2.5,2040,13590,350000
1,1.5,1120,912,310000
4,3.5,4490,5099,700000
4,2.5,3560,6786,907687
2,2.5,2150,5760,741500
3,2.5,2130,5088,395000
5,2.75,2990,6370,559950
4,2.5,1847,8000,215000
4,2.5,2610,7227,390000
3,2.25,1670,107157,425000
3,2.5,1860,415126,472000
4,3.5,3440,9776,1330000
4,3.5,3510,9364,695000
3,2.5,1740,1279,545000
4,2.5,2240,5500,389950
3,2.25,1550,1485,380000
4,2,1390,745,288790
3,3,2500,6000,432500
3,3.5,2710,3326,615000
3,2.5,1720,3012,500000
3,2.25,1760,1146,615000
4,2.25,2270,8196,500000
3,3.5,1690,1765,622000
5,3.5,4000,9234,802945
4,2.5,2880,9003,1260000
3,2.5,1480,1531,598950
3,2.5,1950,4949,430000
4,2.75,2700,5150,515000
2,3,2210,3917,1262000
4,3.5,2370,3692,400000
3,2.5,1310,1254,390000
3,2.5,2410,4293,450000
5,1.5,3360,5402,804995
4,3.25,3040,4155,825000
4,2.25,2140,6355,435000
3,2.5,1720,1715,398000
4,2.5,2658,3960,411605
3,3.25,1480,983,315000
2,2,1350,1209,455000
3,2.5,1150,1194,452950
3,1.75,1690,1468,380000
2,1.75,1270,1916,340000
3,2.5,2655,5080,409950
2,1,880,1165,360000
4,4.25,4645,7757,1595000
3,1.5,1270,1443,440000
2,1.75,1728,95950,730000
3,2.25,1950,7221,408000
4,2.5,3170,3862,820000
2,2.5,1233,1244,360000
3,2.5,2570,4600,339990
3,2,1560,1020,515000
3,1.75,1630,1166,541000
4,2.5,2510,7245,375000
4,2.5,2223,5780,320000
